"","y.act","y.pred","y.prob.no","y.prob.yes"
"6089","no","no",1,0
"6090","no","no",1,0
"6091","no","no",1,0
"6092","no","no",1,0
"6093","yes","no",1,0
"6094","no","no",1,0
"6095","no","no",1,0
"6096","no","no",1,0
"6097","no","no",1,0
"6098","no","no",1,0
"6099","no","no",1,0
"6100","no","no",1,0
"6101","no","no",1,0
"6102","no","no",1,0
"6103","no","no",1,0
"6104","no","no",1,0
"6105","no","no",1,0
"6106","no","no",1,0
"6107","no","no",1,0
"6108","no","no",1,0
"6109","no","no",1,0
"6110","no","no",1,0
"6111","no","no",1,0
"6112","no","no",1,0
"6113","yes","no",1,0
"6114","no","no",1,0
"6115","no","no",1,0
"6116","no","no",1,0
"6117","no","no",1,0
"6118","no","no",1,0
"6119","no","no",1,0
"6120","no","no",1,0
"6121","no","no",1,0
"6122","no","no",1,0
"6123","no","no",1,0
"6124","no","no",1,0
"6125","no","no",1,0
"6126","no","no",1,0
"6127","no","no",1,0
"6128","no","no",1,0
"6129","no","no",1,0
"6130","no","no",1,0
"6131","no","no",1,0
"6132","no","no",1,0
"6133","no","no",1,0
"6134","no","no",1,0
"6135","yes","no",1,0
"6136","no","no",1,0
"6137","no","no",1,0
"6138","no","no",1,0
"6139","no","no",1,0
"6140","no","no",1,0
"6141","no","no",1,0
"6142","no","no",1,0
"6143","no","no",1,0
"6144","yes","no",1,0
"6145","yes","no",1,0
"6146","no","no",1,0
"6147","no","no",1,0
"6148","no","no",1,0
"6149","yes","no",1,0
"6150","no","no",1,0
"6151","no","no",1,0
"6152","yes","no",1,0
"6153","no","no",1,0
"6154","no","no",1,0
"6155","no","no",1,0
"6156","no","no",1,0
"6157","no","no",1,0
"6158","no","no",1,0
"6159","no","no",1,0
"6160","no","no",1,0
"6161","no","no",1,0
"6162","no","no",1,0
"6163","no","no",1,0
"6164","no","no",1,0
"6165","no","no",1,0
"6166","no","no",1,0
"6167","no","no",1,0
"6168","no","no",1,0
"6169","no","no",1,0
"6170","no","no",1,0
"6171","no","no",1,0
"6172","no","no",1,0
"6173","no","no",1,0
"6174","no","no",1,0
"6175","no","no",1,0
"6176","no","no",1,0
"6177","no","no",1,0
"6178","no","no",1,0
"6179","no","no",1,0
"6180","yes","no",1,0
"6181","yes","no",1,0
"6182","no","no",1,0
"6183","no","no",1,0
"6184","no","no",1,0
"6185","no","no",1,0
"6186","no","no",1,0
"6187","no","no",1,0
"6188","no","no",1,0
"6189","no","no",1,0
"6190","no","no",1,0
"6191","no","no",1,0
"6192","no","no",1,0
"6193","no","no",1,0
"6194","no","no",1,0
"6195","no","no",1,0
"6196","no","no",1,0
"6197","no","no",1,0
"6198","no","no",1,0
"6199","no","no",1,0
"6200","no","no",1,0
"6201","no","no",1,0
"6202","no","no",1,0
"6203","no","no",1,0
"6204","no","no",1,0
"6205","yes","no",1,0
"6206","no","no",1,0
"6207","no","no",1,0
"6208","no","no",1,0
"6209","no","no",1,0
"6210","no","no",1,0
"6211","yes","no",1,0
"6212","no","no",1,0
"6213","no","no",1,0
"6214","no","no",1,0
"6215","no","no",1,0
"6216","yes","no",1,0
"6217","no","no",1,0
"6218","no","no",1,0
"6219","yes","no",1,0
"6220","no","no",1,0
"6221","no","no",1,0
"6222","no","no",1,0
"6223","no","no",1,0
"6224","no","no",1,0
"6225","no","no",1,0
"6226","no","no",1,0
"6227","no","no",1,0
"6228","no","no",1,0
"6229","yes","no",1,0
"6230","no","no",1,0
"6231","no","no",1,0
"6232","no","no",1,0
"6233","no","no",1,0
"6234","no","no",1,0
"6235","no","no",1,0
"6236","no","no",1,0
"6237","no","no",1,0
"6238","no","no",1,0
"6239","no","no",1,0
"6240","no","no",1,0
"6241","no","no",1,0
"6242","no","no",1,0
"6243","no","no",1,0
"6244","no","no",1,0
"6245","no","no",1,0
"6246","no","no",1,0
"6247","no","no",1,0
"6248","no","no",1,0
"6249","no","no",1,0
"6250","no","no",1,0
"6251","no","no",1,0
"6252","no","no",1,0
"6253","no","no",1,0
"6254","no","no",1,0
"6255","no","no",1,0
"6256","no","no",1,0
"6257","no","no",1,0
"6258","no","no",1,0
"6259","no","no",1,0
"6260","no","no",1,0
"6261","no","no",1,0
"6262","no","no",1,0
"6263","no","no",1,0
"6264","no","no",1,0
"6265","no","no",1,0
"6266","no","no",1,0
"6267","no","no",1,0
"6268","no","no",1,0
"6269","yes","no",1,0
"6270","no","no",1,0
"6271","no","no",1,0
"6272","no","no",1,0
"6273","no","no",1,0
"6274","no","no",1,0
"6275","no","no",1,0
"6276","no","no",1,0
"6277","no","no",1,0
"6278","no","no",1,0
"6279","no","no",1,0
"6280","no","no",1,0
"6281","no","no",1,0
"6282","no","no",1,0
"6283","no","no",1,0
"6284","no","no",1,0
"6285","no","no",1,0
"6286","no","no",1,0
"6287","no","no",1,0
"6288","no","no",1,0
"6289","no","no",1,0
"6290","no","no",1,0
"6291","no","no",1,0
"6292","no","no",1,0
"6293","no","no",1,0
"6294","yes","no",1,0
"6295","no","no",1,0
"6296","no","no",1,0
"6297","no","no",1,0
"6298","yes","no",1,0
"6299","no","no",1,0
"6300","no","no",1,0
"6301","no","no",1,0
"6302","no","no",1,0
"6303","yes","no",1,0
"6304","no","no",1,0
"6305","no","no",1,0
"6306","no","no",1,0
"6307","no","no",1,0
"6308","no","no",1,0
"6309","no","no",1,0
"6310","no","no",1,0
"6311","no","no",1,0
"6312","no","no",1,0
"6313","no","no",1,0
"6314","no","no",1,0
"6315","no","no",1,0
"6316","no","no",1,0
"6317","no","no",1,0
"6318","no","no",1,0
"6319","no","no",1,0
"6320","no","no",1,0
"6321","no","no",1,0
"6322","no","no",1,0
"6323","no","no",1,0
"6324","no","no",1,0
"6325","yes","no",1,0
"6326","yes","no",1,0
"6327","yes","no",1,0
"6328","yes","no",1,0
"6329","no","no",1,0
"6330","no","no",1,0
"6331","no","no",1,0
"6332","no","no",1,0
"6333","no","no",1,0
"6334","no","no",1,0
"6335","no","no",1,0
"6336","no","no",1,0
"6337","no","no",1,0
"6338","yes","no",1,0
"6339","no","no",1,0
"6340","no","no",1,0
"6341","no","no",1,0
"6342","no","no",1,0
"6343","no","no",1,0
"6344","no","no",1,0
"6345","no","no",1,0
"6346","no","no",1,0
"6347","no","no",1,0
"6348","no","no",1,0
"6349","no","no",1,0
"6350","no","no",1,0
"6351","no","no",1,0
"6352","no","no",1,0
"6353","no","no",1,0
"6354","no","no",1,0
"6355","no","no",1,0
"6356","no","no",1,0
"6357","no","no",1,0
"6358","no","no",1,0
"6359","no","no",1,0
"6360","no","no",1,0
"6361","no","no",1,0
"6362","no","no",1,0
"6363","no","no",1,0
"6364","no","no",1,0
"6365","no","no",1,0
"6366","no","no",1,0
"6367","no","no",1,0
"6368","no","no",1,0
"6369","no","no",1,0
"6370","no","no",1,0
"6371","no","no",1,0
"6372","no","no",1,0
"6373","no","no",1,0
"6374","no","no",1,0
"6375","no","no",1,0
"6376","no","no",1,0
"6377","no","no",1,0
"6378","no","no",1,0
"6379","no","no",1,0
"6380","no","no",1,0
"6381","no","no",1,0
"6382","no","no",1,0
"6383","no","no",1,0
"6384","no","no",1,0
"6385","no","no",1,0
"6386","no","no",1,0
"6387","no","no",1,0
"6388","no","no",1,0
"6389","no","no",1,0
"6390","no","no",1,0
"6391","no","no",1,0
"6392","no","no",1,0
"6393","yes","no",1,0
"6394","no","no",1,0
"6395","no","no",1,0
"6396","no","no",1,0
"6397","no","no",1,0
"6398","no","no",1,0
"6399","no","no",1,0
"6400","no","no",1,0
"6401","no","no",1,0
"6402","no","no",1,0
"6403","no","no",1,0
"6404","no","no",1,0
"6405","no","no",1,0
"6406","no","no",1,0
"6407","no","no",1,0
"6408","no","no",1,0
"6409","no","no",1,0
"6410","no","no",1,0
"6411","no","no",1,0
"6412","no","no",1,0
"6413","no","no",1,0
"6414","no","no",1,0
"6415","no","no",1,0
"6416","no","no",1,0
"6417","no","no",1,0
"6418","no","no",1,0
"6419","no","no",1,0
"6420","no","no",1,0
"6421","no","no",1,0
"6422","no","no",1,0
"6423","no","no",1,0
"6424","no","no",1,0
"6425","no","no",1,0
"6426","no","no",1,0
"6427","no","no",1,0
"6428","no","no",1,0
"6429","no","no",1,0
"6430","no","no",1,0
"6431","no","no",1,0
"6432","no","no",1,0
"6433","no","no",1,0
"6434","no","no",1,0
"6435","no","no",1,0
"6436","no","no",1,0
"6437","no","no",1,0
"6438","no","no",1,0
"6439","no","no",1,0
"6440","no","no",1,0
"6441","no","no",1,0
"6442","no","no",1,0
"6443","no","no",1,0
"6444","no","no",1,0
"6445","no","no",1,0
"6446","no","no",1,0
"6447","no","no",1,0
"6448","no","no",1,0
"6449","no","no",1,0
"6450","no","no",1,0
"6451","no","no",1,0
"6452","no","no",1,0
"6453","no","no",1,0
"6454","no","no",1,0
"6455","no","no",1,0
"6456","no","no",1,0
"6457","no","no",1,0
"6458","no","no",1,0
"6459","no","no",1,0
"6460","no","no",1,0
"6461","no","no",1,0
"6462","no","no",1,0
"6463","no","no",1,0
"6464","no","no",1,0
"6465","no","no",1,0
"6466","no","no",1,0
"6467","no","no",1,0
"6468","no","no",1,0
"6469","no","no",1,0
"6470","no","no",1,0
"6471","no","no",1,0
"6472","no","no",1,0
"6473","no","no",1,0
"6474","no","no",1,0
"6475","no","no",1,0
"6476","no","no",1,0
"6477","no","no",1,0
"6478","no","no",1,0
"6479","no","no",1,0
"6480","no","no",1,0
"6481","no","no",1,0
"6482","no","no",1,0
"6483","no","no",1,0
"6484","no","no",1,0
"6485","no","no",1,0
"6486","no","no",1,0
"6487","no","no",1,0
"6488","no","no",1,0
"6489","no","no",1,0
"6490","no","no",1,0
"6491","no","no",1,0
"6492","no","no",1,0
"6493","no","no",1,0
"6494","no","no",1,0
"6495","no","no",1,0
"6496","no","no",1,0
"6497","no","no",1,0
"6498","no","no",1,0
"6499","no","no",1,0
"6500","no","no",1,0
"6501","no","no",1,0
"6502","no","no",1,0
"6503","no","no",1,0
"6504","no","no",1,0
"6505","no","no",1,0
"6506","no","no",1,0
"6507","no","no",1,0
"6508","no","no",1,0
"6509","no","no",1,0
"6510","no","no",1,0
"6511","no","no",1,0
"6512","no","no",1,0
"6513","no","no",1,0
"6514","no","no",1,0
"6515","no","no",1,0
"6516","no","no",1,0
"6517","no","no",1,0
"6518","no","no",1,0
"6519","no","no",1,0
"6520","no","no",1,0
"6521","no","no",1,0
"6522","no","no",1,0
"6523","no","no",1,0
"6524","no","no",1,0
"6525","no","no",1,0
"6526","no","no",1,0
"6527","no","no",1,0
"6528","no","no",1,0
"6529","no","no",1,0
"6530","no","no",1,0
"6531","no","no",1,0
"6532","no","no",1,0
"6533","no","no",1,0
"6534","no","no",1,0
"6535","no","no",1,0
"6536","no","no",1,0
"6537","no","no",1,0
"6538","no","no",1,0
"6539","no","no",1,0
"6540","no","no",1,0
"6541","no","no",1,0
"6542","no","no",1,0
"6543","no","no",1,0
"6544","no","no",1,0
"6545","yes","no",1,0
"6546","no","no",1,0
"6547","no","no",1,0
"6548","no","no",1,0
"6549","no","no",1,0
"6550","no","no",1,0
"6551","no","no",1,0
"6552","no","no",1,0
"6553","no","no",1,0
"6554","no","no",1,0
"6555","no","no",1,0
"6556","no","no",1,0
"6557","no","no",1,0
"6558","no","no",1,0
"6559","no","no",1,0
"6560","no","no",1,0
"6561","no","no",1,0
"6562","no","no",1,0
"6563","no","no",1,0
"6564","no","no",1,0
"6565","no","no",1,0
"6566","no","no",1,0
"6567","no","no",1,0
"6568","no","no",1,0
"6569","no","no",1,0
"6570","no","no",1,0
"6571","no","no",1,0
"6572","no","no",1,0
"6573","no","no",1,0
"6574","no","no",1,0
"6575","no","no",1,0
"6576","no","no",1,0
"6577","no","no",1,0
"6578","no","no",1,0
"6579","no","no",1,0
"6580","no","no",1,0
"6581","no","no",1,0
"6582","no","no",1,0
"6583","no","no",1,0
"6584","no","no",1,0
"6585","no","no",1,0
"6586","no","no",1,0
"6587","no","no",1,0
"6588","no","no",1,0
"6589","yes","no",1,0
"6590","no","no",1,0
"6591","no","no",1,0
"6592","yes","no",1,0
"6593","no","no",1,0
"6594","no","no",1,0
"6595","no","no",1,0
"6596","no","no",1,0
"6597","no","no",1,0
"6598","no","no",1,0
"6599","no","no",1,0
"6600","no","no",1,0
"6601","no","no",1,0
"6602","yes","no",1,0
"6603","no","no",1,0
"6604","no","no",1,0
"6605","no","no",1,0
"6606","no","no",1,0
"6607","no","no",1,0
"6608","no","no",1,0
"6609","no","no",1,0
"6610","no","no",1,0
"6611","no","no",1,0
"6612","no","no",1,0
"6613","no","no",1,0
"6614","no","no",1,0
"6615","no","no",1,0
"6616","yes","no",1,0
"6617","no","no",1,0
"6618","no","no",1,0
"6619","no","no",1,0
"6620","no","no",1,0
"6621","no","no",1,0
"6622","no","no",1,0
"6623","no","no",1,0
"6624","no","no",1,0
"6625","no","no",1,0
"6626","no","no",1,0
"6627","no","no",1,0
"6628","no","no",1,0
"6629","no","no",1,0
"6630","no","no",1,0
"6631","no","no",1,0
"6632","no","no",1,0
"6633","no","no",1,0
"6634","no","no",1,0
"6635","no","no",1,0
"6636","no","no",1,0
"6637","no","no",1,0
"6638","no","no",1,0
"6639","no","no",1,0
"6640","no","no",1,0
"6641","no","no",1,0
"6642","no","no",1,0
"6643","no","no",1,0
"6644","no","no",1,0
"6645","no","no",1,0
"6646","no","no",1,0
"6647","no","no",1,0
"6648","no","no",1,0
"6649","no","no",1,0
"6650","yes","no",1,0
"6651","no","no",1,0
"6652","no","no",1,0
"6653","yes","no",1,0
"6654","no","no",1,0
"6655","no","no",1,0
"6656","no","no",1,0
"6657","no","no",1,0
"6658","no","no",1,0
"6659","no","no",1,0
"6660","no","no",1,0
"6661","no","no",1,0
"6662","no","no",1,0
"6663","no","no",1,0
"6664","no","no",1,0
"6665","no","no",1,0
"6666","no","no",1,0
"6667","yes","no",1,0
"6668","no","no",1,0
"6669","no","no",1,0
"6670","no","no",1,0
"6671","no","no",1,0
"6672","no","no",1,0
"6673","no","no",1,0
"6674","no","no",1,0
"6675","yes","no",1,0
"6676","no","no",1,0
"6677","no","no",1,0
"6678","no","no",1,0
"6679","no","no",1,0
"6680","no","no",1,0
"6681","no","no",1,0
"6682","no","no",1,0
"6683","no","no",1,0
"6684","no","no",1,0
"6685","no","no",1,0
"6686","no","no",1,0
"6687","no","no",1,0
"6688","no","no",1,0
"6689","no","no",1,0
"6690","no","no",1,0
"6691","yes","no",1,0
"6692","no","no",1,0
"6693","no","no",1,0
"6694","no","no",1,0
"6695","no","no",1,0
"6696","no","no",1,0
"6697","no","no",1,0
"6698","no","no",1,0
"6699","no","no",1,0
"6700","no","no",1,0
"6701","no","no",1,0
"6702","no","no",1,0
"6703","no","no",1,0
"6704","no","no",1,0
"6705","no","no",1,0
"6706","no","no",1,0
"6707","no","no",1,0
"6708","no","no",1,0
"6709","no","no",1,0
"6710","no","no",1,0
"6711","no","no",1,0
"6712","no","no",1,0
"6713","no","no",1,0
"6714","no","no",1,0
"6715","no","no",1,0
"6716","yes","no",1,0
"6717","no","no",1,0
"6718","no","no",1,0
"6719","no","no",1,0
"6720","no","no",1,0
"6721","no","no",1,0
"6722","no","no",1,0
"6723","no","no",1,0
"6724","no","no",1,0
"6725","no","no",1,0
"6726","no","no",1,0
"6727","yes","no",1,0
"6728","no","no",1,0
"6729","no","no",1,0
"6730","no","no",1,0
"6731","no","no",1,0
"6732","no","no",1,0
"6733","no","no",1,0
"6734","yes","no",1,0
"6735","no","no",1,0
"6736","no","no",1,0
"6737","no","no",1,0
"6738","no","no",1,0
"6739","no","no",1,0
"6740","no","no",1,0
"6741","no","no",1,0
"6742","no","no",1,0
"6743","no","no",1,0
"6744","yes","no",1,0
"6745","no","no",1,0
"6746","no","no",1,0
"6747","no","no",1,0
"6748","no","no",1,0
"6749","no","no",1,0
"6750","no","no",1,0
"6751","no","no",1,0
"6752","no","no",1,0
"6753","no","no",1,0
"6754","no","no",1,0
"6755","no","no",1,0
"6756","no","no",1,0
"6757","no","no",1,0
"6758","no","no",1,0
"6759","no","no",1,0
"6760","no","no",1,0
"6761","no","no",1,0
"6762","no","no",1,0
"6763","no","no",1,0
"6764","no","no",1,0
"6765","no","no",1,0
"6766","no","no",1,0
"6767","no","no",1,0
"6768","no","no",1,0
"6769","no","no",1,0
"6770","no","no",1,0
"6771","no","no",1,0
"6772","no","no",1,0
"6773","no","no",1,0
"6774","no","no",1,0
"6775","no","no",1,0
"6776","no","no",1,0
"6777","no","no",1,0
"6778","no","no",1,0
"6779","no","no",1,0
"6780","no","no",1,0
"6781","no","no",1,0
"6782","no","no",1,0
"6783","no","no",1,0
"6784","no","no",1,0
"6785","no","no",1,0
"6786","no","no",1,0
"6787","no","no",1,0
"6788","no","no",1,0
"6789","no","no",1,0
"6790","no","no",1,0
"6791","no","no",1,0
"6792","no","no",1,0
"6793","no","no",1,0
"6794","no","no",1,0
"6795","no","no",1,0
"6796","no","no",1,0
"6797","yes","no",1,0
"6798","no","no",1,0
"6799","no","no",1,0
"6800","no","no",1,0
"6801","no","no",1,0
"6802","no","no",1,0
"6803","no","no",1,0
"6804","no","no",1,0
"6805","no","no",1,0
"6806","no","no",1,0
"6807","no","no",1,0
"6808","no","no",1,0
"6809","no","no",1,0
"6810","no","no",1,0
"6811","no","no",1,0
"6812","no","no",1,0
"6813","yes","no",1,0
"6814","no","no",1,0
"6815","yes","no",1,0
"6816","no","no",1,0
"6817","no","no",1,0
"6818","no","no",1,0
"6819","no","no",1,0
"6820","no","no",1,0
"6821","no","no",1,0
"6822","no","no",1,0
"6823","no","no",1,0
"6824","no","no",1,0
"6825","no","no",1,0
"6826","no","no",1,0
"6827","no","no",1,0
"6828","yes","no",1,0
"6829","no","no",1,0
"6830","no","no",1,0
"6831","no","no",1,0
"6832","no","no",1,0
"6833","no","no",1,0
"6834","no","no",1,0
"6835","yes","no",1,0
"6836","no","no",1,0
"6837","no","no",1,0
"6838","no","no",1,0
"6839","no","no",1,0
"6840","no","no",1,0
"6841","no","no",1,0
"6842","no","no",1,0
"6843","no","no",1,0
"6844","no","no",1,0
"6845","no","no",1,0
"6846","no","no",1,0
"6847","no","no",1,0
"6848","no","no",1,0
"6849","no","no",1,0
"6850","no","no",1,0
"6851","no","no",1,0
"6852","yes","no",1,0
"6853","no","no",1,0
"6854","no","no",1,0
"6855","no","no",1,0
"6856","no","no",1,0
"6857","no","no",1,0
"6858","no","no",1,0
"6859","no","no",1,0
"6860","no","no",1,0
"6861","yes","no",1,0
"6862","no","no",1,0
"6863","no","no",1,0
"6864","no","no",1,0
"6865","no","no",1,0
"6866","no","no",1,0
"6867","no","no",1,0
"6868","no","no",1,0
"6869","no","no",1,0
"6870","no","no",1,0
"6871","no","no",1,0
"6872","no","no",1,0
"6873","no","no",1,0
"6874","no","no",1,0
"6875","no","no",1,0
"6876","no","no",1,0
"6877","yes","no",1,0
"6878","no","no",1,0
"6879","no","no",1,0
"6880","no","no",1,0
"6881","no","no",1,0
"6882","no","no",1,0
"6883","no","no",1,0
"6884","no","no",1,0
"6885","no","no",1,0
"6886","no","no",1,0
"6887","no","no",1,0
"6888","no","no",1,0
"6889","no","no",1,0
"6890","no","no",1,0
"6891","no","no",1,0
"6892","no","no",1,0
"6893","no","no",1,0
"6894","no","no",1,0
"6895","no","no",1,0
"6896","no","no",1,0
"6897","no","no",1,0
"6898","no","no",1,0
"6899","no","no",1,0
"6900","no","no",1,0
"6901","no","no",1,0
"6902","no","no",1,0
"6903","no","no",1,0
"6904","no","no",1,0
"6905","no","no",1,0
"6906","no","no",1,0
"6907","no","no",1,0
"6908","no","no",1,0
"6909","no","no",1,0
"6910","no","no",1,0
"6911","no","no",1,0
"6912","no","no",1,0
"6913","no","no",1,0
"6914","no","no",1,0
"6915","no","no",1,0
"6916","no","no",1,0
"6917","no","no",1,0
"6918","no","no",1,0
"6919","no","no",1,0
"6920","no","no",1,0
"6921","no","no",1,0
"6922","no","no",1,0
"6923","no","no",1,0
"6924","no","no",1,0
"6925","no","no",1,0
"6926","yes","no",1,0
"6927","no","no",1,0
"6928","no","no",1,0
"6929","no","no",1,0
"6930","no","no",1,0
"6931","no","no",1,0
"6932","no","no",1,0
"6933","no","no",1,0
"6934","no","no",1,0
"6935","no","no",1,0
"6936","no","no",1,0
"6937","no","no",1,0
"6938","no","no",1,0
"6939","no","no",1,0
"6940","no","no",1,0
"6941","no","no",1,0
"6942","no","no",1,0
"6943","no","no",1,0
"6944","no","no",1,0
"6945","no","no",1,0
"6946","no","no",1,0
"6947","no","no",1,0
"6948","no","no",1,0
"6949","no","no",1,0
"6950","no","no",1,0
"6951","no","no",1,0
"6952","no","no",1,0
"6953","no","no",1,0
"6954","no","no",1,0
"6955","no","no",1,0
"6956","yes","no",1,0
"6957","no","no",1,0
"6958","no","no",1,0
"6959","no","no",1,0
"6960","no","no",1,0
"6961","no","no",1,0
"6962","no","no",1,0
"6963","yes","no",1,0
"6964","no","no",1,0
"6965","no","no",1,0
"6966","no","no",1,0
"6967","no","no",1,0
"6968","no","no",1,0
"6969","no","no",1,0
"6970","no","no",1,0
"6971","no","no",1,0
"6972","no","no",1,0
"6973","no","no",1,0
"6974","no","no",1,0
"6975","no","no",1,0
"6976","no","no",1,0
"6977","no","no",1,0
"6978","no","no",1,0
"6979","no","no",1,0
"6980","no","no",1,0
"6981","no","no",1,0
"6982","no","no",1,0
"6983","no","no",1,0
"6984","no","no",1,0
"6985","no","no",1,0
"6986","no","no",1,0
"6987","no","no",1,0
"6988","no","no",1,0
"6989","no","no",1,0
"6990","no","no",1,0
"6991","no","no",1,0
"6992","no","no",1,0
"6993","no","no",1,0
"6994","no","no",1,0
"6995","no","no",1,0
"6996","no","no",1,0
"6997","no","no",1,0
"6998","no","no",1,0
"6999","no","no",1,0
"7000","no","no",1,0
"7001","yes","no",1,0
"7002","no","no",1,0
"7003","no","no",1,0
"7004","no","no",1,0
"7005","no","no",1,0
"7006","no","no",1,0
"7007","no","no",1,0
"7008","no","no",1,0
"7009","no","no",1,0
"7010","no","no",1,0
"7011","no","no",1,0
"7012","yes","no",1,0
"7013","no","no",1,0
"7014","no","no",1,0
"7015","no","no",1,0
"7016","no","no",1,0
"7017","no","no",1,0
"7018","no","no",1,0
"7019","no","no",1,0
"7020","no","no",1,0
"7021","no","no",1,0
"7022","no","no",1,0
"7023","no","no",1,0
"7024","no","no",1,0
"7025","no","no",1,0
"7026","no","no",1,0
"7027","no","no",1,0
"7028","no","no",1,0
"7029","no","no",1,0
"7030","no","no",1,0
"7031","yes","no",1,0
"7032","no","no",1,0
"7033","no","no",1,0
"7034","no","no",1,0
"7035","no","no",1,0
"7036","no","no",1,0
"7037","no","no",1,0
"7038","no","no",1,0
"7039","no","no",1,0
"7040","no","no",1,0
"7041","no","no",1,0
"7042","no","no",1,0
"7043","no","no",1,0
"7044","no","no",1,0
"7045","yes","no",1,0
"7046","no","no",1,0
"7047","no","no",1,0
"7048","no","no",1,0
"7049","no","no",1,0
"7050","no","no",1,0
"7051","no","no",1,0
"7052","no","no",1,0
"7053","no","no",1,0
"7054","no","no",1,0
"7055","no","no",1,0
"7056","no","no",1,0
"7057","no","no",1,0
"7058","no","no",1,0
"7059","no","no",1,0
"7060","no","no",1,0
"7061","no","no",1,0
"7062","no","no",1,0
"7063","no","no",1,0
"7064","no","no",1,0
"7065","no","no",1,0
"7066","no","no",1,0
"7067","no","no",1,0
"7068","no","no",1,0
"7069","no","no",1,0
"7070","no","no",1,0
"7071","no","no",1,0
"7072","no","no",1,0
"7073","no","no",1,0
"7074","no","no",1,0
"7075","no","no",1,0
"7076","no","no",1,0
"7077","no","no",1,0
"7078","no","no",1,0
"7079","no","no",1,0
"7080","no","no",1,0
"7081","no","no",1,0
"7082","no","no",1,0
"7083","no","no",1,0
"7084","no","no",1,0
"7085","no","no",1,0
"7086","yes","no",1,0
"7087","no","no",1,0
"7088","no","no",1,0
"7089","no","no",1,0
"7090","no","no",1,0
"7091","no","no",1,0
"7092","no","no",1,0
"7093","yes","no",1,0
"7094","no","no",1,0
"7095","no","no",1,0
"7096","no","no",1,0
"7097","no","no",1,0
"7098","no","no",1,0
"7099","no","no",1,0
"7100","no","no",1,0
"7101","no","no",1,0
"7102","no","no",1,0
"7103","no","no",1,0
"7104","no","no",1,0
"7105","no","no",1,0
"7106","no","no",1,0
"7107","no","no",1,0
"7108","no","no",1,0
"7109","no","no",1,0
"7110","no","no",1,0
"7111","no","no",1,0
"7112","no","no",1,0
"7113","no","no",1,0
"7114","no","no",1,0
"7115","no","no",1,0
"7116","no","no",1,0
"7117","no","no",1,0
"7118","no","no",1,0
"7119","no","no",1,0
"7120","no","no",1,0
"7121","no","no",1,0
"7122","no","no",1,0
"7123","no","no",1,0
"7124","no","no",1,0
"7125","no","no",1,0
"7126","no","no",1,0
"7127","no","no",1,0
"7128","no","no",1,0
"7129","no","no",1,0
"7130","no","no",1,0
"7131","no","no",1,0
"7132","no","no",1,0
"7133","no","no",1,0
"7134","no","no",1,0
"7135","no","no",1,0
"7136","no","no",1,0
"7137","no","no",1,0
"7138","no","no",1,0
"7139","no","no",1,0
"7140","no","no",1,0
"7141","no","no",1,0
"7142","no","no",1,0
"7143","no","no",1,0
"7144","no","no",1,0
"7145","no","no",1,0
"7146","no","no",1,0
"7147","no","no",1,0
"7148","no","no",1,0
"7149","no","no",1,0
"7150","no","no",1,0
"7151","no","no",1,0
"7152","no","no",1,0
"7153","no","no",1,0
"7154","no","no",1,0
"7155","no","no",1,0
"7156","no","no",1,0
"7157","no","no",1,0
"7158","no","no",1,0
"7159","no","no",1,0
"7160","no","no",1,0
"7161","no","no",1,0
"7162","no","no",1,0
"7163","no","no",1,0
"7164","no","no",1,0
"7165","no","no",1,0
"7166","no","no",1,0
"7167","no","no",1,0
"7168","no","no",1,0
"7169","no","no",1,0
"7170","no","no",1,0
"7171","no","no",1,0
"7172","no","no",1,0
"7173","no","no",1,0
"7174","no","no",1,0
"7175","no","no",1,0
"7176","no","no",1,0
"7177","no","no",1,0
"7178","no","no",1,0
"7179","no","no",1,0
"7180","no","no",1,0
"7181","no","no",1,0
"7182","no","no",1,0
"7183","no","no",1,0
"7184","no","no",1,0
"7185","no","no",1,0
"7186","no","no",1,0
"7187","no","no",1,0
"7188","no","no",1,0
"7189","no","no",1,0
"7190","no","no",1,0
"7191","no","no",1,0
"7192","no","no",1,0
"7193","no","no",1,0
"7194","no","no",1,0
"7195","no","no",1,0
"7196","no","no",1,0
"7197","no","no",1,0
"7198","no","no",1,0
"7199","no","no",1,0
"7200","no","no",1,0
"7201","no","no",1,0
"7202","no","no",1,0
"7203","no","no",1,0
"7204","no","yes",0,1
"7205","yes","yes",0,1
"7206","yes","yes",0,1
"7207","yes","yes",0,1
"7208","no","yes",0,1
"7209","yes","yes",0,1
"7210","no","yes",0,1
"7211","no","yes",0,1
"7212","yes","yes",0,1
"7213","no","yes",0,1
"7214","yes","yes",0,1
"7215","yes","yes",0,1
"7216","yes","yes",0,1
"7217","yes","yes",0,1
"7218","no","yes",0,1
"7219","yes","yes",0,1
"7220","no","yes",0,1
"7221","yes","yes",0,1
"7222","yes","yes",0,1
"7223","no","no",1,0
"7224","no","no",1,0
"7225","no","no",1,0
"7226","no","no",1,0
"7227","yes","no",1,0
"7228","yes","no",1,0
"7229","no","no",1,0
"7230","no","no",1,0
"7231","yes","no",1,0
"7232","no","no",1,0
"7233","no","no",1,0
"7234","no","no",1,0
"7235","yes","no",1,0
"7236","yes","no",1,0
"7237","no","yes",0,1
"7238","no","no",1,0
"7239","yes","no",1,0
"7240","yes","no",1,0
"7241","no","no",1,0
"7242","no","no",1,0
"7243","no","no",1,0
"7244","no","no",1,0
