"","true","pred","no","yes"
"5360","no","no",0.8783235,0.1216765
"5361","yes","no",0.7774101,0.2225899
"5362","no","no",0.7751653,0.2248347
"5363","no","no",0.8885266,0.1114734
"5364","no","no",0.8160952,0.1839048
"5365","no","no",0.9336557,0.06634431
"5366","no","no",0.952834,0.04716601
"5367","no","no",0.5951278,0.4048722
"5368","no","no",0.9467093,0.05329071
"5369","no","no",0.5414099,0.4585901
"5370","no","no",0.8535479,0.1464521
"5371","no","no",0.7384368,0.2615632
"5372","no","no",0.7536026,0.2463974
"5373","no","no",0.7842778,0.2157222
"5374","no","no",0.8062647,0.1937353
"5375","no","no",0.8351177,0.1648823
"5376","no","no",0.9046595,0.09534054
"5377","no","no",0.8476741,0.1523259
"5378","no","no",0.850872,0.149128
"5379","no","no",0.7057624,0.2942376
"5380","no","no",0.8712792,0.1287208
"5381","no","no",0.9056415,0.09435852
"5382","yes","no",0.8824479,0.1175521
"5383","no","no",0.8846944,0.1153056
"5384","no","no",0.8292449,0.1707551
"5385","no","no",0.5964244,0.4035756
"5386","no","no",0.7482413,0.2517587
"5387","no","no",0.8729109,0.1270891
"5388","no","no",0.730795,0.269205
"5389","no","no",0.5944266,0.4055734
"5390","no","no",0.7785456,0.2214544
"5391","no","no",0.6597727,0.3402273
"5392","no","no",0.9193553,0.08064465
"5393","no","no",0.8505757,0.1494243
"5394","no","no",0.9440169,0.05598315
"5395","no","no",0.8643406,0.1356594
"5396","yes","no",0.7449664,0.2550336
"5397","yes","no",0.7198933,0.2801067
"5398","no","no",0.7482413,0.2517587
"5399","no","no",0.8709551,0.1290449
"5400","no","no",0.5813584,0.4186416
"5401","no","no",0.8370838,0.1629162
"5402","no","no",0.560113,0.439887
"5403","no","no",0.9141145,0.08588547
"5404","no","no",0.8968086,0.1031914
"5405","no","no",0.8789117,0.1210883
"5406","no","no",0.9166701,0.08332985
"5407","no","no",0.8498723,0.1501277
"5408","no","no",0.7677397,0.2322603
"5409","no","no",0.7797482,0.2202518
"5410","no","no",0.86852,0.13148
"5411","no","no",0.6327387,0.3672613
"5412","no","no",0.7420106,0.2579894
"5413","no","no",0.8522796,0.1477204
"5414","no","no",0.744789,0.255211
"5415","no","no",0.8122124,0.1877876
"5416","no","no",0.6545777,0.3454223
"5417","no","no",0.8254365,0.1745635
"5418","no","no",0.7359015,0.2640985
"5419","no","no",0.8556748,0.1443252
"5420","no","no",0.7975201,0.2024799
"5421","no","no",0.5403051,0.4596949
"5422","no","no",0.9377731,0.06222688
"5423","no","no",0.9326723,0.06732773
"5424","no","no",0.9100462,0.08995385
"5425","no","no",0.951035,0.04896499
"5426","no","no",0.6947985,0.3052015
"5427","no","no",0.8009064,0.1990936
"5428","no","no",0.7742627,0.2257373
"5429","no","no",0.6288382,0.3711618
"5430","no","no",0.7067361,0.2932639
"5431","no","no",0.9068571,0.09314287
"5432","yes","yes",0.4178428,0.5821572
"5433","no","no",0.8815628,0.1184372
"5434","no","no",0.8297197,0.1702803
"5435","no","no",0.892373,0.107627
"5436","no","no",0.7725561,0.2274439
"5437","no","no",0.8730833,0.1269167
"5438","no","no",0.6197594,0.3802406
"5439","no","no",0.878527,0.121473
"5440","no","yes",0.5529419,0.4470581
"5441","no","yes",0.4890872,0.5109128
"5442","no","no",0.8027238,0.1972762
"5443","no","no",0.6771818,0.3228182
"5444","no","no",0.9230314,0.07696862
"5445","no","no",0.7800953,0.2199047
"5446","no","no",0.8311132,0.1688868
"5447","no","no",0.8589464,0.1410536
"5448","no","no",0.7425057,0.2574943
"5449","no","no",0.6831489,0.3168511
"5450","no","no",0.8557536,0.1442464
"5451","no","no",0.8928863,0.1071137
"5452","no","no",0.8377444,0.1622556
"5453","no","no",0.9351889,0.06481114
"5454","no","no",0.8820806,0.1179194
"5455","no","no",0.9516858,0.04831425
"5456","no","no",0.8899667,0.1100333
"5457","no","no",0.7954583,0.2045417
"5458","no","no",0.7398499,0.2601501
"5459","no","no",0.9458912,0.05410875
"5460","no","no",0.7603732,0.2396268
"5461","no","no",0.7684988,0.2315012
"5462","yes","no",0.6952484,0.3047516
"5463","no","no",0.6531445,0.3468555
"5464","no","no",0.7684988,0.2315012
"5465","no","no",0.896056,0.103944
"5466","no","no",0.8535261,0.1464739
"5467","no","no",0.5754012,0.4245988
"5468","no","no",0.8621451,0.1378549
"5469","no","no",0.6833341,0.3166659
"5470","no","no",0.7759725,0.2240275
"5471","no","no",0.9122336,0.08776635
"5472","no","no",0.7753916,0.2246084
"5473","no","no",0.9240898,0.07591018
"5474","no","no",0.9506777,0.0493223
"5475","no","no",0.8316766,0.1683234
"5476","no","no",0.7987975,0.2012025
"5477","no","no",0.942633,0.05736703
"5478","no","no",0.869961,0.130039
"5479","no","no",0.6614636,0.3385364
"5480","no","no",0.8303437,0.1696563
"5481","no","no",0.9470327,0.0529673
"5482","no","no",0.7516072,0.2483928
"5483","no","no",0.9336226,0.0663774
"5484","no","no",0.6517054,0.3482946
"5485","no","no",0.7265843,0.2734157
"5486","no","no",0.8840895,0.1159105
"5487","no","no",0.7207421,0.2792579
"5488","no","no",0.9132459,0.08675409
"5489","no","no",0.794718,0.205282
"5490","no","no",0.8954675,0.1045325
"5491","no","no",0.7276632,0.2723368
"5492","no","no",0.8347185,0.1652815
"5493","no","no",0.8477819,0.1522181
"5494","no","no",0.8063625,0.1936375
"5495","no","no",0.7191698,0.2808302
"5496","no","no",0.8039712,0.1960288
"5497","no","no",0.9425349,0.05746507
"5498","no","no",0.9314702,0.0685298
"5499","no","no",0.9362601,0.06373988
"5500","no","no",0.8179241,0.1820759
"5501","no","no",0.9391423,0.06085766
"5502","no","no",0.9200156,0.0799844
"5503","no","no",0.9005162,0.0994838
"5504","no","no",0.749368,0.250632
"5505","no","no",0.7907883,0.2092117
"5506","no","no",0.7883341,0.2116659
"5507","no","no",0.8025169,0.1974831
"5508","no","no",0.9268835,0.0731165
"5509","no","no",0.8902396,0.1097604
"5510","no","no",0.9348295,0.06517053
"5511","no","no",0.9707202,0.02927982
"5512","no","no",0.8869555,0.1130445
"5513","no","no",0.8785182,0.1214818
"5514","no","no",0.6674064,0.3325936
"5515","no","no",0.9609721,0.03902792
"5516","no","no",0.833244,0.166756
"5517","no","no",0.9247299,0.0752701
"5518","no","no",0.8665738,0.1334262
"5519","no","no",0.957313,0.04268702
"5520","no","no",0.9039717,0.09602832
"5521","no","no",0.8987521,0.1012479
"5522","no","no",0.9032239,0.09677613
"5523","no","no",0.8575627,0.1424373
"5524","no","no",0.7608758,0.2391242
"5525","no","no",0.7498652,0.2501348
"5526","no","yes",0.4460392,0.5539608
"5527","no","no",0.8665738,0.1334262
"5528","no","no",0.5740312,0.4259688
"5529","no","no",0.937424,0.06257605
"5530","no","no",0.912351,0.08764896
"5531","no","no",0.7023118,0.2976882
"5532","no","no",0.8975038,0.1024962
"5533","no","no",0.7855591,0.2144409
"5534","no","no",0.9273304,0.07266961
"5535","no","no",0.9113233,0.0886767
"5536","no","no",0.7640837,0.2359163
"5537","no","no",0.9211698,0.07883018
"5538","no","no",0.8412717,0.1587283
"5539","no","no",0.9099701,0.09002989
"5540","no","no",0.7818962,0.2181038
"5541","no","no",0.8749101,0.1250899
"5542","no","no",0.9016953,0.09830465
"5543","no","no",0.8834908,0.1165092
"5544","no","no",0.7584504,0.2415496
"5545","no","no",0.8195274,0.1804726
"5546","no","no",0.8791504,0.1208496
"5547","no","no",0.9591332,0.04086679
"5548","no","no",0.8487181,0.1512819
"5549","no","no",0.9610508,0.03894917
"5550","no","no",0.904621,0.09537902
"5551","no","no",0.9328915,0.06710851
"5552","no","no",0.8861002,0.1138998
"5553","no","no",0.9465704,0.05342959
"5554","no","no",0.9116298,0.08837017
"5555","no","no",0.942531,0.05746901
"5556","no","no",0.8680574,0.1319426
"5557","no","no",0.9559638,0.04403616
"5558","no","no",0.9206164,0.07938364
"5559","no","no",0.9146321,0.08536794
"5560","no","no",0.9433327,0.05666732
"5561","no","no",0.9436425,0.05635747
"5562","no","no",0.9501817,0.04981833
"5563","no","no",0.8833826,0.1166174
"5564","no","no",0.8990156,0.1009844
"5565","no","no",0.8391083,0.1608917
"5566","no","no",0.8004974,0.1995026
"5567","no","no",0.8529998,0.1470002
"5568","no","no",0.9261056,0.07389443
"5569","no","no",0.9620133,0.03798666
"5570","no","no",0.9110899,0.08891013
"5571","no","no",0.9461029,0.05389713
"5572","no","no",0.8932043,0.1067957
"5573","no","no",0.9465648,0.05343524
"5574","no","no",0.9599249,0.04007513
"5575","no","no",0.7623105,0.2376895
"5576","no","no",0.9083593,0.09164072
"5577","no","no",0.6877735,0.3122265
"5578","no","no",0.8832631,0.1167369
"5579","no","no",0.9309898,0.06901017
"5580","no","no",0.9511487,0.04885128
"5581","no","no",0.9358921,0.06410786
"5582","no","no",0.8412717,0.1587283
"5583","no","no",0.8386439,0.1613561
"5584","no","no",0.7414253,0.2585747
"5585","no","no",0.7982844,0.2017156
"5586","yes","no",0.8913494,0.1086506
"5587","no","no",0.8544515,0.1455485
"5588","no","no",0.8660362,0.1339638
"5589","no","no",0.9440565,0.05594347
"5590","no","no",0.965422,0.03457804
"5591","no","no",0.9653486,0.03465142
"5592","no","no",0.8708894,0.1291106
"5593","no","no",0.8915559,0.1084441
"5594","no","no",0.933763,0.06623704
"5595","no","no",0.8804792,0.1195208
"5596","no","no",0.8341436,0.1658564
"5597","no","no",0.8979381,0.1020619
"5598","no","no",0.794475,0.205525
"5599","no","no",0.8441533,0.1558467
"5600","no","no",0.8762267,0.1237733
"5601","no","no",0.768107,0.231893
"5602","no","no",0.8734115,0.1265885
"5603","no","no",0.6252506,0.3747494
"5604","no","no",0.7379831,0.2620169
"5605","no","no",0.8625121,0.1374879
"5606","no","no",0.7826268,0.2173732
"5607","no","no",0.8625121,0.1374879
"5608","no","no",0.9525691,0.04743088
"5609","no","no",0.8297039,0.1702961
"5610","no","no",0.8745343,0.1254657
"5611","no","no",0.8552454,0.1447546
"5612","no","no",0.8857964,0.1142036
"5613","no","no",0.8134675,0.1865325
"5614","no","no",0.8989145,0.1010855
"5615","no","no",0.8138677,0.1861323
"5616","no","no",0.8980435,0.1019565
"5617","no","no",0.8831395,0.1168605
"5618","no","no",0.8292244,0.1707756
"5619","no","no",0.789458,0.210542
"5620","no","no",0.791736,0.208264
"5621","no","no",0.8212642,0.1787358
"5622","no","no",0.9118747,0.08812528
"5623","no","no",0.7005524,0.2994476
"5624","no","no",0.7410921,0.2589079
"5625","no","no",0.7930273,0.2069727
"5626","no","no",0.7160264,0.2839736
"5627","no","no",0.935861,0.06413903
"5628","no","no",0.9096836,0.09031638
"5629","no","no",0.5990685,0.4009315
"5630","no","no",0.7908575,0.2091425
"5631","no","no",0.7322769,0.2677231
"5632","no","no",0.7322769,0.2677231
"5633","no","no",0.8561127,0.1438873
"5634","no","no",0.8472227,0.1527773
"5635","no","no",0.9105967,0.08940328
"5636","no","no",0.8119435,0.1880565
"5637","no","no",0.7859407,0.2140593
"5638","no","no",0.884654,0.115346
"5639","no","no",0.8113246,0.1886754
"5640","no","no",0.7153209,0.2846791
"5641","no","no",0.8600412,0.1399588
"5642","no","no",0.8764538,0.1235462
"5643","no","no",0.8708272,0.1291728
"5644","no","no",0.8538066,0.1461934
"5645","no","no",0.8538066,0.1461934
"5646","no","no",0.8524424,0.1475576
"5647","no","no",0.8846321,0.1153679
"5648","no","no",0.8989532,0.1010468
"5649","no","no",0.8740881,0.1259119
"5650","no","no",0.8437266,0.1562734
"5651","no","no",0.6221839,0.3778161
"5652","no","no",0.7420389,0.2579611
"5653","no","no",0.9182047,0.08179532
"5654","no","no",0.9007332,0.09926678
"5655","no","no",0.8119435,0.1880565
"5656","no","no",0.7843464,0.2156536
"5657","no","no",0.842817,0.157183
"5658","no","no",0.8679594,0.1320406
"5659","no","no",0.8040445,0.1959555
"5660","no","no",0.8928377,0.1071623
"5661","no","no",0.8643182,0.1356818
"5662","no","no",0.8658917,0.1341083
"5663","no","no",0.599056,0.400944
"5664","no","no",0.816338,0.183662
"5665","yes","no",0.5824824,0.4175176
"5666","no","no",0.7420078,0.2579922
"5667","yes","yes",0.5482716,0.4517284
"5668","no","yes",0.5531336,0.4468664
"5669","no","no",0.581624,0.418376
"5670","no","no",0.7823459,0.2176541
"5671","no","no",0.7364377,0.2635623
"5672","no","no",0.8166907,0.1833093
"5673","no","no",0.8558394,0.1441606
"5674","no","no",0.9182378,0.0817622
"5675","no","no",0.7506809,0.2493191
"5676","no","no",0.8849046,0.1150954
"5677","no","no",0.7681608,0.2318392
"5678","no","no",0.6823396,0.3176604
"5679","no","no",0.8452372,0.1547628
"5680","no","no",0.7663587,0.2336413
"5681","no","no",0.6823396,0.3176604
"5682","no","no",0.6351881,0.3648119
"5683","no","yes",0.4261543,0.5738457
"5684","no","no",0.8348937,0.1651063
"5685","no","no",0.7145662,0.2854338
"5686","no","no",0.682553,0.317447
"5687","no","no",0.7355642,0.2644358
"5688","no","no",0.8676273,0.1323727
"5689","no","no",0.7533931,0.2466069
"5690","no","no",0.8330401,0.1669599
"5691","no","no",0.7031816,0.2968184
"5692","no","yes",0.5318895,0.4681105
"5693","no","no",0.8102593,0.1897407
"5694","no","no",0.7290021,0.2709979
"5695","no","no",0.5839867,0.4160133
"5696","no","no",0.7816194,0.2183806
"5697","no","no",0.6087981,0.3912019
"5698","no","no",0.6521283,0.3478717
"5699","no","no",0.7478695,0.2521305
"5700","no","no",0.7065634,0.2934366
"5701","no","no",0.8104268,0.1895732
"5702","no","no",0.7213383,0.2786617
"5703","no","no",0.8246702,0.1753298
"5704","no","no",0.7133664,0.2866336
"5705","no","no",0.7845228,0.2154772
"5706","no","no",0.8353468,0.1646532
"5707","no","no",0.823626,0.176374
"5708","no","no",0.6055034,0.3944966
"5709","no","no",0.8521589,0.1478411
"5710","no","no",0.8351207,0.1648793
"5711","no","no",0.771879,0.228121
"5712","yes","no",0.7171499,0.2828501
"5713","no","no",0.7395541,0.2604459
"5714","no","no",0.8021613,0.1978387
"5715","no","no",0.8209805,0.1790195
"5716","no","yes",0.5364403,0.4635597
"5717","no","no",0.7191201,0.2808799
"5718","no","no",0.7192489,0.2807511
"5719","yes","no",0.7235661,0.2764339
"5720","no","no",0.7513529,0.2486471
"5721","no","no",0.7306152,0.2693848
"5722","no","no",0.7612382,0.2387618
"5723","yes","no",0.8818326,0.1181674
"5724","no","no",0.7139628,0.2860372
"5725","no","no",0.8074571,0.1925429
"5726","no","no",0.5930558,0.4069442
"5727","no","no",0.7132077,0.2867923
"5728","yes","no",0.7293287,0.2706713
"5729","no","no",0.7448906,0.2551094
"5730","no","no",0.7622143,0.2377857
"5731","no","no",0.8021188,0.1978812
"5732","no","no",0.6836989,0.3163011
"5733","no","no",0.5609197,0.4390803
"5734","no","no",0.7336618,0.2663382
"5735","no","no",0.709202,0.290798
"5736","no","no",0.6159891,0.3840109
"5737","no","no",0.5881651,0.4118349
"5738","no","no",0.8516823,0.1483177
"5739","no","no",0.5534899,0.4465101
"5740","no","no",0.8903404,0.1096596
"5741","no","no",0.8240107,0.1759893
"5742","no","no",0.9180806,0.08191942
"5743","yes","no",0.9180806,0.08191942
"5744","no","no",0.7879605,0.2120395
"5745","no","no",0.7237451,0.2762549
"5746","yes","no",0.8803525,0.1196475
"5747","no","no",0.5857217,0.4142783
"5748","no","no",0.7633354,0.2366646
"5749","no","no",0.7491121,0.2508879
"5750","no","no",0.8757994,0.1242006
"5751","no","no",0.7549612,0.2450388
"5752","no","no",0.8243338,0.1756662
"5753","no","no",0.6312282,0.3687718
"5754","yes","no",0.7830961,0.2169039
"5755","no","no",0.7443581,0.2556419
"5756","no","no",0.6757247,0.3242753
"5757","no","no",0.6562692,0.3437308
"5758","no","no",0.7765557,0.2234443
"5759","no","no",0.7132077,0.2867923
"5760","no","no",0.7229638,0.2770362
"5761","no","no",0.6885512,0.3114488
"5762","no","no",0.7724575,0.2275425
"5763","no","no",0.9004582,0.09954177
"5764","no","no",0.8182101,0.1817899
"5765","no","no",0.8079496,0.1920504
"5766","no","no",0.7641241,0.2358759
"5767","no","no",0.724849,0.275151
"5768","no","no",0.7666885,0.2333115
"5769","no","no",0.6950151,0.3049849
"5770","no","no",0.7148917,0.2851083
"5771","no","no",0.606997,0.393003
"5772","no","no",0.9099009,0.09009912
"5773","no","no",0.5663419,0.4336581
"5774","no","no",0.8991246,0.1008754
"5775","no","no",0.8611693,0.1388307
"5776","no","no",0.7633354,0.2366646
"5777","no","no",0.8388563,0.1611437
"5778","no","no",0.7376124,0.2623876
"5779","no","no",0.8380504,0.1619496
"5780","yes","no",0.8200332,0.1799668
"5781","no","no",0.6744446,0.3255554
"5782","no","no",0.5989033,0.4010967
"5783","no","no",0.7563031,0.2436969
"5784","no","no",0.7963759,0.2036241
"5785","no","no",0.6775189,0.3224811
"5786","no","no",0.7880114,0.2119886
"5787","no","no",0.7109692,0.2890308
"5788","no","no",0.7940533,0.2059467
"5789","no","no",0.8774903,0.1225097
"5790","no","no",0.5863576,0.4136424
"5791","no","no",0.8020565,0.1979435
"5792","no","no",0.782697,0.217303
"5793","no","no",0.6210091,0.3789909
"5794","no","no",0.6485511,0.3514489
"5795","no","no",0.8038526,0.1961474
"5796","no","no",0.7910654,0.2089346
"5797","no","no",0.7046979,0.2953021
"5798","no","no",0.7366933,0.2633067
"5799","yes","no",0.7516741,0.2483259
"5800","no","no",0.8491432,0.1508568
"5801","no","no",0.7897334,0.2102666
"5802","no","no",0.8502921,0.1497079
"5803","no","no",0.8487704,0.1512296
"5804","no","no",0.7305637,0.2694363
"5805","no","no",0.7798071,0.2201929
"5806","yes","no",0.7985652,0.2014348
"5807","no","no",0.9111619,0.08883811
"5808","no","no",0.8356627,0.1643373
"5809","no","no",0.8029469,0.1970531
"5810","no","no",0.8662846,0.1337154
"5811","no","no",0.9190514,0.08094859
"5812","no","no",0.7335973,0.2664027
"5813","no","no",0.8316577,0.1683423
"5814","no","no",0.8410222,0.1589778
"5815","no","no",0.8410222,0.1589778
"5816","no","no",0.7345464,0.2654536
"5817","no","no",0.7827323,0.2172677
"5818","no","no",0.8052468,0.1947532
"5819","yes","no",0.8785798,0.1214202
"5820","no","no",0.811505,0.188495
"5821","no","no",0.8422402,0.1577598
"5822","yes","no",0.8621844,0.1378156
"5823","yes","no",0.8167359,0.1832641
"5824","no","no",0.8793676,0.1206324
"5825","no","no",0.7460588,0.2539412
"5826","no","no",0.9009444,0.09905559
"5827","no","no",0.8784345,0.1215655
"5828","no","no",0.7782348,0.2217652
"5829","no","no",0.8840568,0.1159432
"5830","no","no",0.8597707,0.1402293
"5831","no","no",0.8534862,0.1465138
"5832","no","no",0.8341996,0.1658004
"5833","no","no",0.8670678,0.1329322
"5834","no","no",0.9234164,0.0765836
"5835","no","no",0.8661346,0.1338654
"5836","no","no",0.8730925,0.1269075
"5837","no","no",0.5641731,0.4358269
"5838","no","no",0.9376611,0.06233886
"5839","no","no",0.7987631,0.2012369
"5840","no","no",0.8152482,0.1847518
"5841","no","no",0.793831,0.206169
"5842","no","no",0.7397924,0.2602076
"5843","no","no",0.8388229,0.1611771
"5844","no","no",0.6816818,0.3183182
"5845","no","no",0.8307185,0.1692815
"5846","no","no",0.9044083,0.09559171
"5847","no","no",0.7471136,0.2528864
"5848","no","no",0.7940148,0.2059852
"5849","no","no",0.7497791,0.2502209
"5850","no","no",0.9011434,0.0988566
"5851","no","no",0.9268899,0.07311013
"5852","no","no",0.748129,0.251871
"5853","no","no",0.5544553,0.4455447
"5854","no","no",0.8700475,0.1299525
"5855","no","no",0.8911917,0.1088083
"5856","no","no",0.8729494,0.1270506
"5857","no","no",0.861135,0.138865
"5858","no","no",0.7497791,0.2502209
"5859","no","no",0.7987631,0.2012369
"5860","no","no",0.8599837,0.1400163
"5861","no","no",0.8367807,0.1632193
"5862","no","no",0.8271957,0.1728043
"5863","no","no",0.9035109,0.09648906
"5864","no","no",0.8804308,0.1195692
"5865","no","no",0.9011702,0.09882982
"5866","no","no",0.7991733,0.2008267
"5867","no","no",0.885311,0.114689
"5868","no","no",0.8346252,0.1653748
"5869","no","no",0.6894038,0.3105962
"5870","no","no",0.7328061,0.2671939
"5871","no","no",0.8031093,0.1968907
"5872","no","no",0.7841708,0.2158292
"5873","no","no",0.7100601,0.2899399
"5874","no","no",0.8095209,0.1904791
"5875","no","no",0.8306924,0.1693076
"5876","no","no",0.7638194,0.2361806
"5877","no","no",0.7996977,0.2003023
"5878","yes","no",0.8408731,0.1591269
"5879","no","no",0.8291647,0.1708353
"5880","no","no",0.8013617,0.1986383
"5881","no","no",0.9082851,0.09171487
"5882","no","no",0.8852956,0.1147044
"5883","no","no",0.8748703,0.1251297
"5884","no","no",0.8646868,0.1353132
"5885","no","no",0.7938232,0.2061768
"5886","no","no",0.5457108,0.4542892
"5887","no","no",0.8658155,0.1341845
"5888","no","no",0.8326849,0.1673151
"5889","no","no",0.8265806,0.1734194
"5890","no","no",0.8676042,0.1323958
"5891","no","no",0.8429537,0.1570463
"5892","no","no",0.7754006,0.2245994
"5893","yes","no",0.8856115,0.1143885
"5894","no","no",0.6558568,0.3441432
"5895","no","no",0.888562,0.111438
"5896","no","no",0.7600393,0.2399607
"5897","no","no",0.8032821,0.1967179
"5898","no","no",0.827832,0.172168
"5899","no","no",0.8053246,0.1946754
"5900","no","no",0.8025731,0.1974269
"5901","no","no",0.7846312,0.2153688
"5902","no","no",0.7600758,0.2399242
"5903","no","no",0.8281908,0.1718092
"5904","no","no",0.8529163,0.1470837
"5905","no","no",0.8200902,0.1799098
"5906","no","no",0.900844,0.09915597
"5907","no","no",0.8295257,0.1704743
"5908","no","no",0.7670941,0.2329059
"5909","no","no",0.8909072,0.1090928
"5910","no","no",0.8562614,0.1437386
"5911","no","no",0.7356807,0.2643193
"5912","yes","no",0.8768539,0.1231461
"5913","no","no",0.8096038,0.1903962
"5914","no","no",0.8167934,0.1832066
"5915","no","no",0.8171742,0.1828258
"5916","no","no",0.852859,0.147141
"5917","no","no",0.8524395,0.1475605
"5918","no","no",0.8170117,0.1829883
"5919","no","no",0.8595534,0.1404466
"5920","no","no",0.8829935,0.1170065
"5921","no","no",0.8266781,0.1733219
"5922","no","no",0.8774975,0.1225025
"5923","no","no",0.7835912,0.2164088
"5924","no","no",0.8644035,0.1355965
"5925","no","no",0.5379629,0.4620371
"5926","no","no",0.8141695,0.1858305
"5927","no","no",0.698341,0.301659
"5928","yes","no",0.8343566,0.1656434
"5929","no","no",0.8436075,0.1563925
"5930","no","no",0.7527069,0.2472931
"5931","no","no",0.773518,0.226482
"5932","no","no",0.8592382,0.1407618
"5933","no","no",0.8241976,0.1758024
"5934","no","no",0.7759957,0.2240043
"5935","no","no",0.8116631,0.1883369
"5936","no","no",0.8025854,0.1974146
"5937","no","no",0.8750125,0.1249875
"5938","yes","no",0.8117061,0.1882939
"5939","no","no",0.8140021,0.1859979
"5940","no","no",0.8533089,0.1466911
"5941","no","no",0.8243801,0.1756199
"5942","no","no",0.8890581,0.1109419
"5943","no","no",0.8884834,0.1115166
"5944","no","no",0.8111826,0.1888174
"5945","no","no",0.793493,0.206507
"5946","no","no",0.8025854,0.1974146
"5947","no","no",0.7454363,0.2545637
"5948","no","no",0.8974758,0.1025242
"5949","no","no",0.7724644,0.2275356
"5950","no","no",0.8096675,0.1903325
"5951","no","no",0.785974,0.214026
"5952","yes","no",0.7290772,0.2709228
"5953","no","no",0.8557578,0.1442422
"5954","no","no",0.5893222,0.4106778
"5955","no","no",0.6322834,0.3677166
"5956","no","no",0.8250509,0.1749491
"5957","no","no",0.7223172,0.2776828
"5958","no","yes",0.2114129,0.7885871
"5959","no","no",0.8492108,0.1507892
"5960","no","no",0.8094058,0.1905942
"5961","no","no",0.834633,0.165367
"5962","no","no",0.8414339,0.1585661
"5963","yes","no",0.8493802,0.1506198
"5964","yes","no",0.8409738,0.1590262
"5965","no","no",0.699045,0.300955
"5966","no","no",0.6043838,0.3956162
"5967","no","no",0.8924386,0.1075614
"5968","no","no",0.8029092,0.1970908
"5969","no","no",0.8935753,0.1064247
"5970","no","no",0.9052207,0.09477931
"5971","no","no",0.8731195,0.1268805
"5972","no","no",0.6825901,0.3174099
"5973","no","no",0.863802,0.136198
"5974","yes","no",0.8076183,0.1923817
"5975","no","no",0.8898437,0.1101563
"5976","no","no",0.6934487,0.3065513
"5977","no","no",0.7145985,0.2854015
"5978","no","no",0.6992032,0.3007968
"5979","no","no",0.8978865,0.1021135
"5980","no","no",0.7910756,0.2089244
"5981","no","no",0.8022186,0.1977814
"5982","no","no",0.6488398,0.3511602
"5983","no","no",0.7773482,0.2226518
"5984","no","no",0.7783991,0.2216009
"5985","no","no",0.6440886,0.3559114
"5986","no","no",0.7901517,0.2098483
"5987","no","no",0.8397317,0.1602683
"5988","no","no",0.7441815,0.2558185
"5989","no","no",0.9295168,0.07048316
"5990","no","no",0.8950509,0.1049491
"5991","no","no",0.7831738,0.2168262
"5992","no","no",0.7594874,0.2405126
"5993","no","no",0.8451772,0.1548228
"5994","no","no",0.7926936,0.2073064
"5995","no","no",0.8716735,0.1283265
"5996","no","no",0.5656507,0.4343493
"5997","no","no",0.8834204,0.1165796
"5998","no","no",0.8588174,0.1411826
"5999","no","no",0.9121302,0.08786976
"6000","no","no",0.6738835,0.3261165
"6001","no","no",0.8824143,0.1175857
"6002","no","no",0.8389718,0.1610282
"6003","no","no",0.8236063,0.1763937
"6004","no","no",0.8459392,0.1540608
"6005","no","no",0.6055451,0.3944549
"6006","no","no",0.8459925,0.1540075
"6007","no","no",0.8234551,0.1765449
"6008","no","no",0.768115,0.231885
"6009","no","no",0.9497607,0.05023933
"6010","no","no",0.8241449,0.1758551
"6011","no","no",0.8119467,0.1880533
"6012","no","no",0.7777301,0.2222699
"6013","no","no",0.8799343,0.1200657
"6014","no","no",0.8142222,0.1857778
"6015","no","no",0.8824143,0.1175857
"6016","no","no",0.6204352,0.3795648
"6017","no","no",0.6172793,0.3827207
"6018","no","no",0.8346837,0.1653163
"6019","no","no",0.8136241,0.1863759
"6020","no","no",0.6998885,0.3001115
"6021","no","no",0.8630073,0.1369927
"6022","yes","no",0.8630073,0.1369927
"6023","no","no",0.8397467,0.1602533
"6024","no","no",0.8871895,0.1128105
"6025","no","no",0.7680094,0.2319906
"6026","no","no",0.7945041,0.2054959
"6027","no","no",0.8903945,0.1096055
"6028","no","no",0.8133197,0.1866803
"6029","yes","no",0.7588325,0.2411675
"6030","no","no",0.7100942,0.2899058
"6031","no","no",0.8691791,0.1308209
"6032","no","no",0.8786998,0.1213002
"6033","no","no",0.8968832,0.1031168
"6034","no","no",0.8691791,0.1308209
"6035","no","no",0.8150529,0.1849471
"6036","no","no",0.7535491,0.2464509
"6037","no","no",0.7233824,0.2766176
"6038","no","no",0.8585874,0.1414126
"6039","no","no",0.761101,0.238899
"6040","no","no",0.7936403,0.2063597
"6041","no","no",0.8834204,0.1165796
"6042","no","no",0.8635265,0.1364735
"6043","no","no",0.8174481,0.1825519
"6044","no","no",0.841866,0.158134
"6045","no","no",0.7782502,0.2217498
"6046","yes","no",0.8589222,0.1410778
"6047","no","no",0.9027264,0.09727364
"6048","yes","no",0.67794,0.32206
"6049","no","no",0.7701799,0.2298201
"6050","no","no",0.8563847,0.1436153
"6051","no","no",0.7068283,0.2931717
"6052","no","no",0.91413,0.08587002
"6053","no","no",0.9005332,0.09946683
"6054","no","no",0.8590631,0.1409369
"6055","no","no",0.888655,0.111345
"6056","no","no",0.8191893,0.1808107
"6057","no","no",0.9305202,0.06947983
"6058","no","no",0.7105163,0.2894837
"6059","no","no",0.8927938,0.1072062
"6060","no","no",0.8088295,0.1911705
"6061","no","no",0.6851891,0.3148109
