"","y.act","y.pred","no","yes"
"5752","no","no",0.763515269330031,0.236484730669969
"5753","no","no",0.691177548383851,0.308822451616149
"5754","yes","no",0.679487605698892,0.320512394301107
"5755","no","no",0.707052256311268,0.292947743688732
"5756","no","no",0.580604263727025,0.419395736272974
"5757","no","no",0.602879279593139,0.397120720406862
"5758","no","no",0.694959585302191,0.305040414697809
"5759","no","no",0.683991633763491,0.316008366236509
"5760","no","no",0.664714546386154,0.335285453613845
"5761","no","no",0.648372759282204,0.351627240717796
"5762","no","no",0.619431527120624,0.380568472879377
"5763","no","no",0.794488236227983,0.205511763772017
"5764","no","no",0.716040874294963,0.283959125705037
"5765","no","no",0.718937208777343,0.281062791222657
"5766","no","no",0.678291704819912,0.321708295180088
"5767","no","no",0.685799519595913,0.314200480404087
"5768","no","no",0.675431499980494,0.324568500019505
"5769","no","no",0.681054671230855,0.318945328769144
"5770","no","no",0.658366521275873,0.341633478724126
"5771","no","no",0.64159109995444,0.35840890004556
"5772","no","no",0.785690759053919,0.214309240946081
"5773","no","no",0.651950848222245,0.348049151777756
"5774","no","no",0.794548357933717,0.205451642066283
"5775","no","no",0.765820439994823,0.234179560005177
"5776","no","no",0.580604263727025,0.419395736272974
"5777","no","no",0.678335716843256,0.321664283156744
"5778","no","no",0.724287577157362,0.275712422842638
"5779","no","no",0.781768742343118,0.218231257656882
"5780","yes","no",0.706884647037189,0.293115352962812
"5781","no","no",0.674113965637189,0.325886034362811
"5782","no","no",0.667573069536455,0.332426930463545
"5783","no","no",0.674906525094562,0.325093474905438
"5784","no","no",0.625804888342349,0.374195111657651
"5785","no","no",0.665448933894798,0.334551066105202
"5786","no","no",0.696869193470803,0.303130806529197
"5787","no","no",0.667618066614808,0.332381933385192
"5788","no","no",0.716281506282123,0.283718493717877
"5789","no","no",0.820588109310897,0.179411890689103
"5790","no","no",0.610385767212004,0.389614232787996
"5791","no","no",0.74599584088458,0.254004159115419
"5792","no","no",0.715815284349637,0.284184715650363
"5793","no","no",0.610385767212004,0.389614232787996
"5794","no","no",0.500429915414212,0.499570084585788
"5795","no","no",0.643617267482272,0.356382732517728
"5796","no","no",0.644363186239875,0.355636813760125
"5797","no","no",0.634572884681663,0.365427115318336
"5798","no","no",0.715089027794819,0.284910972205181
"5799","yes","no",0.655241607827133,0.344758392172868
"5800","no","no",0.775441210374417,0.224558789625583
"5801","no","no",0.783111645264031,0.21688835473597
"5802","no","no",0.729907433779929,0.270092566220072
"5803","no","no",0.643739671184307,0.356260328815693
"5804","no","no",0.6076571545794,0.3923428454206
"5805","no","no",0.701740983793013,0.298259016206988
"5806","yes","no",0.735686481924063,0.264313518075937
"5807","no","no",0.772511181819245,0.227488818180755
"5808","no","no",0.743129170784954,0.256870829215046
"5809","no","no",0.749474829846344,0.250525170153656
"5810","no","no",0.735023771518265,0.264976228481736
"5811","no","no",0.780280416997136,0.219719583002864
"5812","no","no",0.644750373006225,0.355249626993775
"5813","no","no",0.761306475507376,0.238693524492625
"5814","no","no",0.721226505530722,0.278773494469278
"5815","no","no",0.721226505530722,0.278773494469278
"5816","no","no",0.712819557524922,0.287180442475077
"5817","no","no",0.728234822925884,0.271765177074116
"5818","no","no",0.729907433779929,0.270092566220072
"5819","yes","no",0.788397088625849,0.211602911374151
"5820","no","no",0.659401047239856,0.340598952760144
"5821","no","no",0.791440942118803,0.208559057881197
"5822","yes","no",0.706182600843089,0.293817399156912
"5823","yes","no",0.730974707149117,0.269025292850884
"5824","no","no",0.688275842469963,0.311724157530038
"5825","no","no",0.784174410576823,0.215825589423178
"5826","no","no",0.775839167459537,0.224160832540464
"5827","no","no",0.781427217835251,0.218572782164749
"5828","no","no",0.764013249737754,0.235986750262247
"5829","no","no",0.779352323618306,0.220647676381694
"5830","no","no",0.747255998811216,0.252744001188784
"5831","no","no",0.762219945772252,0.237780054227748
"5832","no","no",0.73714671571193,0.26285328428807
"5833","no","no",0.744361195789081,0.255638804210919
"5834","no","no",0.821767163965623,0.178232836034377
"5835","no","no",0.68738692571967,0.31261307428033
"5836","no","no",0.703093072905148,0.296906927094852
"5837","no","no",0.644864300005406,0.355135699994594
"5838","no","no",0.844963867692437,0.155036132307564
"5839","no","no",0.643739671184307,0.356260328815693
"5840","no","no",0.740722552779367,0.259277447220633
"5841","no","no",0.755707324212617,0.244292675787384
"5842","no","no",0.756935232021232,0.243064767978767
"5843","no","no",0.706182600843089,0.293817399156912
"5844","no","no",0.644511362282112,0.355488637717888
"5845","no","no",0.782610373157972,0.217389626842028
"5846","no","no",0.804890713940354,0.195109286059646
"5847","no","no",0.754587097047897,0.245412902952103
"5848","no","no",0.735686481924063,0.264313518075937
"5849","no","no",0.713483620500388,0.286516379499612
"5850","no","no",0.800243144729472,0.199756855270529
"5851","no","no",0.852776515534468,0.147223484465532
"5852","no","no",0.749474829846344,0.250525170153656
"5853","no","no",0.64838652092392,0.351613479076079
"5854","no","no",0.779352323618306,0.220647676381694
"5855","no","no",0.829954628752935,0.170045371247066
"5856","no","no",0.729672653035886,0.270327346964114
"5857","no","no",0.723109075126412,0.276890924873588
"5858","no","no",0.713483620500388,0.286516379499612
"5859","no","no",0.643739671184307,0.356260328815693
"5860","no","no",0.806882341282994,0.193117658717007
"5861","no","no",0.754846589533877,0.245153410466123
"5862","no","no",0.740722552779367,0.259277447220633
"5863","no","no",0.79516112279893,0.20483887720107
"5864","no","no",0.750258873701511,0.249741126298489
"5865","no","no",0.683235327043966,0.316764672956033
"5866","no","no",0.773859487055291,0.226140512944709
"5867","no","no",0.774745738806313,0.225254261193687
"5868","no","no",0.776632827704869,0.22336717229513
"5869","no","no",0.779259053972211,0.220740946027789
"5870","no","no",0.688900006872814,0.311099993127186
"5871","no","no",0.741974416374955,0.258025583625044
"5872","no","no",0.788646492211326,0.211353507788673
"5873","no","no",0.749474829846344,0.250525170153656
"5874","no","no",0.788563534397961,0.211436465602039
"5875","no","no",0.800575219874289,0.199424780125711
"5876","no","no",0.730973763826546,0.269026236173455
"5877","no","no",0.736918429476077,0.263081570523923
"5878","yes","no",0.749474829846344,0.250525170153656
"5879","no","no",0.621606387376406,0.378393612623593
"5880","no","no",0.771959732490588,0.228040267509411
"5881","no","no",0.765604554775238,0.234395445224763
"5882","no","no",0.798861947719177,0.201138052280824
"5883","no","no",0.808070363886745,0.191929636113255
"5884","no","no",0.770075863140504,0.229924136859496
"5885","no","no",0.736671779285837,0.263328220714163
"5886","no","no",0.573765517861154,0.426234482138846
"5887","no","no",0.788616665287866,0.211383334712134
"5888","no","no",0.792786083517146,0.207213916482854
"5889","no","no",0.766567720634334,0.233432279365667
"5890","no","no",0.742947328510659,0.257052671489341
"5891","no","no",0.772304035504967,0.227695964495034
"5892","no","no",0.721462471181226,0.278537528818774
"5893","yes","no",0.742775734322564,0.257224265677437
"5894","no","no",0.621606237789956,0.378393762210044
"5895","no","no",0.792171424093225,0.207828575906776
"5896","no","no",0.695354192256489,0.304645807743512
"5897","no","no",0.658620195368195,0.341379804631806
"5898","no","no",0.755060487614596,0.244939512385405
"5899","no","no",0.714331812834608,0.285668187165392
"5900","no","no",0.763241786261544,0.236758213738458
"5901","no","no",0.713705255825506,0.286294744174495
"5902","no","no",0.709885553105802,0.290114446894198
"5903","no","no",0.773116348122108,0.226883651877893
"5904","no","no",0.767078142459394,0.232921857540606
"5905","no","no",0.727008713187785,0.272991286812216
"5906","no","no",0.817287345130456,0.182712654869545
"5907","no","no",0.781457265094998,0.218542734905002
"5908","no","no",0.753696372294618,0.246303627705383
"5909","no","no",0.778670672942236,0.221329327057765
"5910","no","no",0.770067762372925,0.229932237627075
"5911","no","no",0.731657704753568,0.268342295246432
"5912","yes","no",0.759955918341349,0.240044081658652
"5913","no","no",0.778999232942067,0.221000767057933
"5914","no","no",0.727467839125867,0.272532160874134
"5915","no","no",0.795706494830288,0.204293505169712
"5916","no","no",0.806446959946645,0.193553040053355
"5917","no","no",0.824120991010172,0.175879008989828
"5918","no","no",0.709763436812821,0.290236563187179
"5919","no","no",0.66401245503618,0.33598754496382
"5920","no","no",0.752729383991309,0.247270616008692
"5921","no","no",0.786719443849221,0.213280556150779
"5922","no","no",0.831648112763716,0.168351887236285
"5923","no","no",0.63552139489681,0.36447860510319
"5924","no","no",0.762687714478929,0.237312285521071
"5925","no","no",0.644426162777501,0.355573837222499
"5926","no","no",0.809995384127782,0.190004615872218
"5927","no","no",0.689840803818544,0.310159196181456
"5928","yes","no",0.713259176860716,0.286740823139284
"5929","no","no",0.733981619520314,0.266018380479686
"5930","no","no",0.67142089015295,0.328579109847051
"5931","no","no",0.718946703925089,0.281053296074911
"5932","no","no",0.806987756911846,0.193012243088154
"5933","no","no",0.740506348379375,0.259493651620626
"5934","no","no",0.760344983596772,0.239655016403228
"5935","no","no",0.743242865356741,0.25675713464326
"5936","no","no",0.63552139489681,0.36447860510319
"5937","no","no",0.78020251856975,0.21979748143025
"5938","yes","no",0.770056880753221,0.22994311924678
"5939","no","no",0.720903708940895,0.279096291059106
"5940","no","no",0.806446959946645,0.193553040053355
"5941","no","no",0.737432433711814,0.262567566288187
"5942","no","no",0.800816482504022,0.199183517495978
"5943","no","no",0.820529771426171,0.17947022857383
"5944","no","no",0.759867819114464,0.240132180885538
"5945","no","no",0.738833217856231,0.26116678214377
"5946","no","no",0.63552139489681,0.36447860510319
"5947","no","no",0.644426162777501,0.355573837222499
"5948","no","no",0.782128985578742,0.217871014421259
"5949","no","no",0.72957538344523,0.27042461655477
"5950","no","no",0.718065527555682,0.281934472444319
"5951","no","no",0.644798184358018,0.355201815641983
"5952","yes","no",0.691885085597687,0.308114914402314
"5953","no","no",0.739431901148637,0.260568098851364
"5954","no","no",0.613350245860473,0.386649754139528
"5955","no","no",0.621606237789956,0.378393762210044
"5956","no","no",0.790294926463811,0.209705073536189
"5957","no","no",0.723945993118051,0.276054006881949
"5958","no","yes",0.399632560688452,0.600367439311548
"5959","no","no",0.764152199014017,0.235847800985983
"5960","no","no",0.729280662433008,0.270719337566993
"5961","no","no",0.808342008500685,0.191657991499315
"5962","no","no",0.785479079870851,0.21452092012915
"5963","yes","no",0.79372707427479,0.206272925725211
"5964","yes","no",0.786891944702322,0.213108055297679
"5965","no","no",0.680846387511748,0.319153612488252
"5966","no","no",0.658620195368195,0.341379804631806
"5967","no","no",0.806987756911846,0.193012243088154
"5968","no","no",0.685926406739918,0.314073593260082
"5969","no","no",0.838659556029265,0.161340443970736
"5970","no","no",0.843618029154655,0.156381970845346
"5971","no","no",0.804830384170393,0.195169615829607
"5972","no","no",0.673438504956282,0.326561495043718
"5973","no","no",0.802340940519948,0.197659059480053
"5974","yes","no",0.701700442335642,0.298299557664358
"5975","no","no",0.772847103255174,0.227152896744827
"5976","no","no",0.66053935204464,0.339460647955361
"5977","no","no",0.673588580059739,0.326411419940262
"5978","no","no",0.717288321396226,0.282711678603775
"5979","no","no",0.845825064680267,0.154174935319733
"5980","no","no",0.71041029108814,0.289589708911861
"5981","no","no",0.773344271759191,0.226655728240809
"5982","no","no",0.558461488640435,0.441538511359565
"5983","no","no",0.718950070842478,0.281049929157522
"5984","no","no",0.682406176864047,0.317593823135952
"5985","no","no",0.668230515519293,0.331769484480707
"5986","no","no",0.778979408441992,0.221020591558009
"5987","no","no",0.773597715466995,0.226402284533005
"5988","no","no",0.657739667599244,0.342260332400756
"5989","no","no",0.82529377628861,0.17470622371139
"5990","no","no",0.854954660779424,0.145045339220577
"5991","no","no",0.688276979355214,0.311723020644786
"5992","no","no",0.707728610249784,0.292271389750216
"5993","no","no",0.752215673595212,0.247784326404789
"5994","no","no",0.735880037743522,0.264119962256478
"5995","no","no",0.856994492812903,0.143005507187097
"5996","no","no",0.66758159843818,0.332418401561819
"5997","no","no",0.760476888191795,0.239523111808205
"5998","no","no",0.777093402734435,0.222906597265567
"5999","no","no",0.826639577754759,0.173360422245242
"6000","no","no",0.658372448601097,0.341627551398903
"6001","no","no",0.864489456863675,0.135510543136325
"6002","no","no",0.748178713170583,0.251821286829417
"6003","no","no",0.797401564049142,0.202598435950858
"6004","no","no",0.659612665017715,0.340387334982286
"6005","no","no",0.756053342155856,0.243946657844145
"6006","no","no",0.771044396818745,0.228955603181255
"6007","no","no",0.721291939727893,0.278708060272107
"6008","no","no",0.68153032207857,0.318469677921431
"6009","no","no",0.879820316888756,0.120179683111245
"6010","no","no",0.731237940341274,0.268762059658726
"6011","no","no",0.743271782986978,0.256728217013022
"6012","no","no",0.701150780701202,0.298849219298797
"6013","no","no",0.78473715924826,0.215262840751741
"6014","no","no",0.827260918400237,0.172739081599764
"6015","no","no",0.864489456863675,0.135510543136325
"6016","no","no",0.711132973111606,0.288867026888394
"6017","no","no",0.708542434072913,0.291457565927087
"6018","no","no",0.775164774049927,0.224835225950075
"6019","no","no",0.773597715466995,0.226402284533005
"6020","no","no",0.701695174307244,0.298304825692756
"6021","no","no",0.848820301508008,0.151179698491993
"6022","yes","no",0.848820301508008,0.151179698491993
"6023","no","no",0.760162523814604,0.239837476185397
"6024","no","no",0.854954660779424,0.145045339220577
"6025","no","no",0.671272140626596,0.328727859373405
"6026","no","no",0.746946942330493,0.253053057669508
"6027","no","no",0.854573411117676,0.145426588882324
"6028","no","no",0.717018292308007,0.282981707691993
"6029","yes","no",0.712810552046378,0.287189447953622
"6030","no","no",0.643588621906871,0.356411378093129
"6031","no","no",0.81180511538842,0.188194884611581
"6032","no","no",0.85686027407038,0.143139725929621
"6033","no","no",0.81180511538842,0.188194884611581
"6034","no","no",0.81180511538842,0.188194884611581
"6035","no","no",0.741404767019195,0.258595232980806
"6036","no","no",0.712810552046378,0.287189447953622
"6037","no","no",0.718355785619778,0.281644214380221
"6038","no","no",0.775164774049927,0.224835225950075
"6039","no","no",0.683143159312942,0.316856840687058
"6040","no","no",0.744721417400965,0.255278582599035
"6041","no","no",0.760476888191795,0.239523111808205
"6042","no","no",0.775164774049927,0.224835225950075
"6043","no","no",0.778979408441992,0.221020591558009
"6044","no","no",0.759282121041066,0.240717878958934
"6045","no","no",0.735452335502589,0.264547664497412
"6046","yes","no",0.702116599104726,0.297883400895274
"6047","no","no",0.803669997583726,0.196330002416274
"6048","yes","no",0.613118254216056,0.386881745783943
"6049","no","no",0.792678370273127,0.207321629726873
"6050","no","no",0.735880037743522,0.264119962256478
"6051","no","no",0.668575420229484,0.331424579770516
"6052","no","no",0.894932676025968,0.105067323974032
"6053","no","no",0.855072097590204,0.144927902409796
"6054","no","no",0.782121112782763,0.217878887217237
"6055","no","no",0.863552407501095,0.136447592498905
"6056","no","no",0.797482272285918,0.202517727714083
"6057","no","no",0.856473926687271,0.143526073312729
"6058","no","no",0.711132973111606,0.288867026888394
"6059","no","no",0.790627348851809,0.209372651148192
"6060","no","no",0.726379039646914,0.273620960353087
"6061","no","no",0.700325127702477,0.299674872297523
"6062","no","no",0.743271782986978,0.256728217013022
"6063","no","no",0.814921695535457,0.185078304464543
"6064","no","no",0.735880037743522,0.264119962256478
"6065","no","no",0.854207720675766,0.145792279324234
"6066","no","no",0.856473926687271,0.143526073312729
"6067","no","no",0.702116599104726,0.297883400895274
"6068","no","no",0.583058852497122,0.416941147502877
"6069","no","no",0.703347555090783,0.296652444909218
"6070","no","no",0.583058852497122,0.416941147502877
"6071","no","no",0.727156920051606,0.272843079948394
"6072","no","no",0.752018270573887,0.247981729426114
"6073","no","no",0.714452221854146,0.285547778145854
"6074","no","no",0.689848429280919,0.310151570719081
"6075","no","no",0.755042601583451,0.24495739841655
"6076","no","no",0.767138549931676,0.232861450068325
"6077","yes","no",0.773597715466995,0.226402284533005
"6078","no","no",0.744633128584776,0.255366871415224
"6079","no","no",0.567238248747255,0.432761751252745
"6080","no","no",0.850048295899452,0.149951704100548
"6081","no","no",0.659609669723467,0.340390330276533
"6082","no","no",0.609479336600533,0.390520663399467
"6083","no","no",0.64841403609229,0.351585963907711
"6084","no","no",0.718984594880113,0.281015405119887
"6085","no","yes",0.420035611736968,0.579964388263031
"6086","no","no",0.694002148166223,0.305997851833777
"6087","no","no",0.831943623396893,0.168056376603107
"6088","no","no",0.796704399332984,0.203295600667017
"6089","no","no",0.572753897736325,0.427246102263675
"6090","no","no",0.80256414378668,0.19743585621332
"6091","no","no",0.584258708891797,0.415741291108203
"6092","no","no",0.577078777771861,0.422921222228139
"6093","yes","no",0.796704399332984,0.203295600667017
"6094","no","no",0.645767611251297,0.354232388748704
"6095","no","no",0.503369322450413,0.496630677549587
"6096","no","no",0.721421234561563,0.278578765438437
"6097","no","no",0.654795540113043,0.345204459886957
"6098","no","no",0.658378675591313,0.341621324408687
"6099","no","no",0.632426599231342,0.367573400768658
"6100","no","no",0.766408735501402,0.233591264498598
"6101","no","no",0.634294396940444,0.365705603059556
"6102","no","yes",0.386015391480658,0.613984608519341
"6103","no","yes",0.462752035691665,0.537247964308335
"6104","no","no",0.715025340094827,0.284974659905172
"6105","no","no",0.672779357329896,0.327220642670105
"6106","no","no",0.606487690775472,0.393512309224528
"6107","no","no",0.657560409136769,0.342439590863231
"6108","no","no",0.554987543548761,0.445012456451239
"6109","no","no",0.712328627301979,0.28767137269802
"6110","no","no",0.596108355731545,0.403891644268455
"6111","no","no",0.632426599231342,0.367573400768658
"6112","no","no",0.68433664795806,0.31566335204194
"6113","yes","no",0.64841403609229,0.351585963907711
"6114","no","no",0.685750026397541,0.314249973602459
"6115","no","no",0.734653920552955,0.265346079447045
"6116","no","no",0.619894725116288,0.380105274883712
"6117","no","no",0.620217860398159,0.379782139601841
"6118","no","no",0.604334813212134,0.395665186787865
"6119","no","no",0.664533655433054,0.335466344566946
"6120","no","no",0.619822551198041,0.380177448801959
"6121","no","no",0.648363650615346,0.351636349384655
"6122","no","yes",0.415264817822397,0.584735182177602
"6123","no","no",0.634107154125612,0.365892845874388
"6124","no","no",0.575798010275175,0.424201989724825
"6125","no","no",0.682523973436491,0.31747602656351
"6126","no","no",0.724676737584545,0.275323262415455
"6127","no","no",0.632927123078641,0.367072876921359
"6128","no","no",0.676548118057852,0.323451881942149
"6129","no","yes",0.48359897738567,0.51640102261433
"6130","no","no",0.662762959087894,0.337237040912107
"6131","no","no",0.732767971507426,0.267232028492574
"6132","no","no",0.572753897736325,0.427246102263675
"6133","no","no",0.604169158130983,0.395830841869016
"6134","no","no",0.662436417676352,0.337563582323648
"6135","yes","no",0.692813762094704,0.307186237905297
"6136","no","yes",0.388719766614755,0.611280233385245
"6137","no","no",0.784707323058148,0.215292676941852
"6138","no","no",0.584258708891797,0.415741291108203
"6139","no","no",0.652045700257286,0.347954299742714
"6140","no","no",0.596391056868178,0.403608943131822
"6141","no","no",0.604334813212134,0.395665186787865
"6142","no","no",0.533414865774345,0.466585134225655
"6143","no","no",0.715025340094827,0.284974659905172
"6144","yes","yes",0.408299050113703,0.591700949886297
"6145","yes","no",0.662436417676352,0.337563582323648
"6146","no","no",0.607010594865998,0.392989405134003
"6147","no","no",0.636754853124215,0.363245146875785
"6148","no","no",0.651739609526381,0.348260390473619
"6149","yes","no",0.619801320636182,0.380198679363818
"6150","no","no",0.783436121092392,0.216563878907609
"6151","no","no",0.719768776773568,0.280231223226431
"6152","yes","no",0.762618187839111,0.237381812160889
"6153","no","no",0.710144464545748,0.289855535454253
"6154","no","no",0.584258708891797,0.415741291108203
"6155","no","no",0.64841403609229,0.351585963907711
"6156","no","no",0.587854861843654,0.412145138156346
"6157","no","no",0.558411309171242,0.441588690828758
"6158","no","no",0.723211535240717,0.276788464759282
"6159","no","no",0.630810584561775,0.369189415438225
"6160","no","no",0.510951309464718,0.489048690535282
"6161","no","no",0.608099399293003,0.391900600706997
"6162","no","no",0.513630553024736,0.486369446975264
"6163","no","no",0.689509578403784,0.310490421596216
"6164","no","no",0.604334813212134,0.395665186787865
"6165","no","no",0.580532317314102,0.419467682685898
"6166","no","no",0.619894725116288,0.380105274883712
"6167","no","no",0.683326146907253,0.316673853092746
"6168","no","no",0.669769451039378,0.330230548960621
"6169","no","no",0.696801016899139,0.303198983100861
"6170","no","no",0.682523973436491,0.31747602656351
"6171","no","no",0.614693733449181,0.385306266550819
"6172","no","no",0.773083222558404,0.226916777441596
"6173","no","no",0.593466736245457,0.406533263754542
"6174","no","no",0.587473135324253,0.412526864675747
"6175","no","no",0.762508556493271,0.23749144350673
"6176","no","no",0.754721719202352,0.245278280797648
"6177","no","no",0.750147768488426,0.249852231511574
"6178","no","no",0.709851917020259,0.290148082979741
"6179","no","no",0.648884247648489,0.351115752351511
"6180","yes","no",0.740250761252943,0.259749238747058
"6181","yes","no",0.665311155818775,0.334688844181225
"6182","no","no",0.571155775053415,0.428844224946585
"6183","no","no",0.684543293506389,0.315456706493611
"6184","no","no",0.714928517111995,0.285071482888005
"6185","no","no",0.607600733851298,0.392399266148702
"6186","no","no",0.67735966869094,0.32264033130906
"6187","no","no",0.648884247648489,0.351115752351511
"6188","no","no",0.710089855805165,0.289910144194835
"6189","no","no",0.522508722758495,0.477491277241505
"6190","no","no",0.730678010176315,0.269321989823685
"6191","no","no",0.800144961105016,0.199855038894983
"6192","no","no",0.763962969165738,0.236037030834262
"6193","no","no",0.625795009675075,0.374204990324925
"6194","no","no",0.798090630980795,0.201909369019205
"6195","no","no",0.811722373188505,0.188277626811496
"6196","no","no",0.791919804768123,0.208080195231877
"6197","no","no",0.689836210915401,0.310163789084598
"6198","no","no",0.662970478482119,0.33702952151788
"6199","no","no",0.845660638346684,0.154339361653317
"6200","no","no",0.614693733449181,0.385306266550819
"6201","no","no",0.780871281141846,0.219128718858154
"6202","no","no",0.787390546060123,0.212609453939878
"6203","no","no",0.569236335219281,0.430763664780719
"6204","no","no",0.653238049774572,0.346761950225429
"6205","yes","no",0.628501876967934,0.371498123032066
"6206","no","no",0.67735966869094,0.32264033130906
"6207","no","no",0.751075397269798,0.248924602730202
"6208","no","no",0.699358887725136,0.300641112274863
"6209","no","no",0.596387464815326,0.403612535184674
"6210","no","no",0.653238049774572,0.346761950225429
"6211","yes","no",0.770804985630876,0.229195014369123
"6212","no","no",0.664838635910371,0.335161364089629
"6213","no","no",0.765398360772255,0.234601639227745
"6214","no","no",0.762508556493271,0.23749144350673
"6215","no","no",0.730678010176315,0.269321989823685
"6216","yes","no",0.742894357521418,0.257105642478582
"6217","no","no",0.722133006096095,0.277866993903905
"6218","no","no",0.792985102485887,0.207014897514113
"6219","yes","no",0.653238049774572,0.346761950225429
"6220","no","no",0.657011067753624,0.342988932246376
"6221","no","no",0.696311183907936,0.303688816092064
"6222","no","no",0.733512372146895,0.266487627853104
"6223","no","no",0.723728267661931,0.276271732338069
"6224","no","no",0.829170493138681,0.170829506861319
"6225","no","no",0.697883077222525,0.302116922777475
"6226","no","no",0.709628639104172,0.290371360895828
"6227","no","no",0.680265855703189,0.319734144296811
"6228","no","no",0.677748810996575,0.322251189003425
"6229","yes","no",0.643758684955104,0.356241315044896
"6230","no","no",0.730619313186881,0.269380686813119
"6231","no","no",0.591873485645367,0.408126514354633
"6232","no","no",0.587187166381824,0.412812833618176
"6233","no","no",0.723728267661931,0.276271732338069
"6234","no","no",0.625196548310066,0.374803451689934
"6235","no","no",0.670111414814405,0.329888585185595
"6236","no","no",0.674081178123951,0.325918821876049
"6237","no","no",0.634560954603739,0.365439045396261
"6238","no","no",0.657333022482171,0.34266697751783
"6239","no","no",0.625196548310066,0.374803451689934
"6240","no","no",0.614693733449181,0.385306266550819
"6241","no","no",0.653238049774572,0.346761950225429
"6242","no","no",0.6972865006521,0.302713499347899
"6243","no","no",0.713931558425527,0.286068441574472
"6244","no","no",0.790961839069347,0.209038160930653
"6245","no","no",0.75094007469647,0.24905992530353
"6246","no","no",0.799577543983631,0.200422456016368
"6247","no","no",0.772192962436551,0.227807037563449
"6248","no","no",0.740743109899609,0.259256890100391
"6249","no","no",0.740743109899609,0.259256890100391
"6250","no","no",0.829980351617638,0.170019648382362
"6251","no","no",0.701865196313457,0.298134803686542
"6252","no","no",0.80754647626119,0.19245352373881
"6253","no","no",0.814822979801442,0.185177020198558
"6254","no","no",0.796883005821278,0.203116994178722
"6255","no","no",0.729324265504243,0.270675734495757
"6256","no","no",0.525815514476364,0.474184485523636
"6257","no","no",0.787353964477773,0.212646035522227
"6258","no","no",0.78966973401518,0.21033026598482
"6259","no","no",0.718495281348036,0.281504718651964
"6260","no","no",0.847290158160972,0.152709841839029
"6261","no","no",0.855266187057292,0.144733812942709
"6262","no","no",0.751819844538935,0.248180155461065
"6263","no","no",0.740743109899609,0.259256890100391
"6264","no","no",0.702571848684992,0.297428151315008
"6265","no","no",0.774687246546253,0.225312753453746
"6266","no","no",0.774687246546253,0.225312753453746
"6267","no","no",0.701865196313457,0.298134803686542
"6268","no","no",0.758942576491173,0.241057423508828
"6269","yes","no",0.740743109899609,0.259256890100391
"6270","no","no",0.810724062194187,0.189275937805814
"6271","no","no",0.829527126527067,0.170472873472933
"6272","no","no",0.739056721649137,0.260943278350862
"6273","no","no",0.739056721649137,0.260943278350862
"6274","no","no",0.713210626949612,0.286789373050388
"6275","no","no",0.855427904903959,0.144572095096042
"6276","no","no",0.709036945418491,0.290963054581509
"6277","no","no",0.829527126527067,0.170472873472933
"6278","no","no",0.720205909711126,0.279794090288874
"6279","no","no",0.707183881000712,0.292816118999287
"6280","no","no",0.764607080234521,0.235392919765478
"6281","no","no",0.699176071941055,0.300823928058945
"6282","no","no",0.796537362040341,0.203462637959659
"6283","no","no",0.764151687259855,0.235848312740145
"6284","no","no",0.764607080234521,0.235392919765478
"6285","no","no",0.696194418680007,0.303805581319993
"6286","no","no",0.828045784180957,0.171954215819043
"6287","no","no",0.813120355768496,0.186879644231504
"6288","no","no",0.751742905784121,0.248257094215879
"6289","no","no",0.782859759462136,0.217140240537864
"6290","no","no",0.821686792695787,0.178313207304213
"6291","no","no",0.788184083851897,0.211815916148103
"6292","no","no",0.788256819794061,0.211743180205939
"6293","no","no",0.836709125930691,0.163290874069309
"6294","yes","no",0.826904433261696,0.173095566738304
"6295","no","no",0.878528560088969,0.121471439911031
"6296","no","no",0.8223485727166,0.177651427283401
"6297","no","no",0.762402410844538,0.237597589155462
"6298","yes","no",0.840912458695374,0.159087541304627
"6299","no","no",0.844225782705827,0.155774217294173
"6300","no","no",0.707183881000712,0.292816118999287
"6301","no","no",0.758942576491173,0.241057423508828
"6302","no","no",0.797019524533049,0.202980475466952
"6303","yes","no",0.817748471365237,0.182251528634763
"6304","no","no",0.814822979801442,0.185177020198558
"6305","no","no",0.814822979801442,0.185177020198558
"6306","no","no",0.764290240285774,0.235709759714226
"6307","no","no",0.777602477418968,0.222397522581032
"6308","no","no",0.804645538963161,0.195354461036839
"6309","no","no",0.815562951659269,0.184437048340731
"6310","no","no",0.778602208239407,0.221397791760592
"6311","no","no",0.721294742441706,0.278705257558294
"6312","no","no",0.779188396115993,0.220811603884006
"6313","no","no",0.735221412453942,0.264778587546058
"6314","no","no",0.691978306606853,0.308021693393147
"6315","no","no",0.740602132774788,0.259397867225213
"6316","no","no",0.802379670417273,0.197620329582727
"6317","no","no",0.740602132774788,0.259397867225213
"6318","no","no",0.808425290252442,0.191574709747558
"6319","no","no",0.794755453970481,0.205244546029519
"6320","no","no",0.549720264003323,0.450279735996678
"6321","no","no",0.808425290252442,0.191574709747558
"6322","no","no",0.750178789355694,0.249821210644306
"6323","no","no",0.758942576491173,0.241057423508828
"6324","no","no",0.802371004450625,0.197628995549376
"6325","yes","no",0.810851059519563,0.189148940480437
"6326","yes","no",0.853805069954661,0.146194930045339
"6327","yes","no",0.819398187193713,0.180601812806287
"6328","yes","no",0.807783435442819,0.192216564557182
"6329","no","no",0.854059289470662,0.145940710529339
"6330","no","no",0.778448220039698,0.221551779960302
"6331","no","no",0.773718295033413,0.226281704966588
